RUTA C3-005
"Universidad De Medellín (Kr 87 - Cl 30b, Medellín)"
"Br. Las Mercedes (Cl 32a - Kr 15, Medellín)"
"Colegio Horacio Muñoz Suescún (Cl 32 - Kr 87a, Medellín)"
"Urbanización Cristales (Kr 88 - Cl 31e, Medellín)"
"Parroquia Nuestra Señora De La Anunciación (Cl 31c - Kr 89a, Medellín)"
"Unidad Altos Del Castillo Etapa 2 (Cl 31b - Kr 89e, Medellín)"
"Br. Las Violetas (Cl 31b - Kr 100, Medellín)"
"Br. Belencito (Cl 31b - Kr 102, Medellín)"
"Br. La Isla (Cl 31b - Kr 104, Medellín)"
"Br. La Arenera (Cl 31aa - Kr 106, Medellín)"
"Br. Guanteros (Kr 110 - Cl 30a, Medellín)"
"Br. El Rubí (Cl 31a - Kr 110, Medellín)"
"Br. La Soberana (Cl 31a - Kr 112, Medellín)"
"Br. El Limonar (Vía Aguas Frías, Medellín)"
"Br. Los Canos (Vía Aguas Frías, Medellín)"
"Br. Los Canos (Vía Aguas Frías, Medellín)"
"Estadero Campo Alegre (Vía Aguas Frías, Medellín)"
"Br. Los Canos (Vía Aguas Frías, Medellín)"
"Br. Los Canos (Vía Aguas Frías, Medellín)"
"Br. El Limonar (Vía Aguas Frías, Medellín)"
"Br. La Soberana (Cl 31a - Kr 112, Medellín)"
"Br. El Rubí (Cl 31a - Kr 110, Medellín)"
"Br. Guanteros (Kr 110 - Cl 30a, Medellín)"
"Br. La Arenera (Kr 106 - Cl 31aa, Medellín)"
"Br. La Isla (Cl 31b - Kr 104, Medellín)"
"Br. Las Violetas (Cl 31b - Kr 101b, Medellín)"
"Br. Las Violetas (Cl 31b - Kr 100, Medellín)"
"Ladrillera Las Mercedes (Cl 31b - Kr 89e, Medellín)"
"Br. Las Violetas (Cl 31b - Kr 89, Medellín)"
"Unidad Altos Del Castillo Etapa 1 (Cl 32 - Kr 87d, Medellín)"
"Colegio Horacio Muñoz Suescún (Cl 32 - Kr 87a, Medellín)"
"Br. Las Mercedes (Cl 32a - Kr 15, Medellín)"
"Colegio San Roberto Belarmino (Kr 84 - Cl 32a, Medellín)"
"Parque Quimbaya (Kr 84 - Cl 31, Medellín)"
"Universidad De Medellín (Kr 87 - Cl 30b, Medellín)"
