RUTA C1R2-19
"Diagonal 67 # 44b - 10"
"Avenida 47b, 65, Niquía"
"Avenida 47b # 65 - 05"
"Diagonal 65, Niquía, Parque Caño Del Burro"
"Diagonal 65 # 44 - 15"
"Avenida 42, 65, Niquía, Casa De Justicia"
"Avenida 42 # 65 - 10"
"Avenida 42, 62, Niquía"
"Avenida 42 # 62 - 08"
"Avenida 42, Niquía, Hospital Marco Fidel Suarez"
"Avenida 42 # 51 - 10"
"Diagonal 56, 44, Bello"
"Diagonal 56 # 44 - 12"
"Carrera 47, 53, Bello, Café Tango"
"Carrera 47 # 53 - 10"
"Postobón (Autopista Norte - Cl 43, Bello)"
"Autopista Norte # 43 - 05"
"Centro Comercial Parque Fabricato (Autopista Norte - Cl 39, Bello)"
"Autopista Norte # 39 - 15"
"Almacafé (Autopista Norte - Cl 31, Bello)"
"Autopista Norte # 31 - 20"
"Urbanización Ciudad Central (Autopista Norte - Cl 27b, Bello)"
"Autopista Norte # 27b - 10"
"Carrera 49a, Ind Solla"
"Carrera 49a # 25 - 05"
"Carrera 63, 104a2, Estación Acevedo Buses"
"Carrera 63 # 104a - 02"
"Carrera 63a, 94a, Est Tricentenario Buses"
"Carrera 63a # 94a - 10"
"Colanta Carrera 64a, 78209, Terminal Del Norte"
"Carrera 64a # 78 - 209"
"Tcc Carrera 64, 67b"
"Carrera 64 # 67b - 05"
"Br. Suramericana (Autopista Sur - Cl 49a, Medellín)"
"Carrera 62 # 49a - 10"
"Ave. Bolivariana Con San Juan"
"Carrera 63 # 44 - 05"
"La Alpujarra Calle 44, 57a1-57a87"
"Calle 44 # 57a - 50"
"Peatonal San Juan Ferrocarril"
"Calle 44 # 52 - 05"
"Carrera 61, 48101-48171"
"Carrera 61 # 48 - 101"
"Universidad Nacional De Colombia (Autopista Norte - Cl 65, Medellín)"
"Carrera 64 # 65 - 10"
"Puente Punto Cero (Autopista Norte - Cl 67, Medellín)"
"Carrera 64 # 67 - 10"
"Proleche (Autopista Norte - Cl 72, Medellín)"
"Carrera 64 # 72 - 30"
"Secretaría De Movilidad De Medellín (Autopista Norte - Cl 72, Medellín)"
"Carrera 64 # 72 - 10"
"Terminal Del Norte (Autopista Norte - Cl 83, Medellín)"
"Carrera 64 # 83 - 05"
"Parque Juanes De La Paz (Autopista Norte - Cl 97, Medellín)"
"Carrera 64 # 97 - 12"
"Br. Belalcázar (Autopista Norte - Cl 103, Medellín)"
"Carrera 64 # 103 - 08"
"Feria De Ganado (Autopista Norte - Cl 103ff, Medellín)"
"Carrera 64 # 103ff - 05"
"Escuela De Policía Carlos Holguín Mallarino (Autopista Norte - Cl 111f, Medellín)"
"Carrera 64 # 111f - 15"
"Br. Toscana (Autopista Norte - Cl 115, Medellín)"
"Carrera 64 # 115 - 20"
"Cai Solla (Autopista Norte - Cl 119a, Medellín)"
"Carrera 64 # 119a - 05"
"Urbanización Ciudad Central (Autopista Norte - Cl 27b, Bello)"
"Autopista Norte # 27b - 10"
"Fabricato (Autopista Norte - Cl 38, Bello)"
"Autopista Norte # 38 - 10"
"Postobón (Autopista Norte - Cl 43, Bello)"
"Autopista Norte # 43 - 05"
"Hospital Marco Fidel Suárez (Cl 44 - Kr 49b, Bello)"
"Calle 44 # 49b - 12"
"Carrera 48, Clínica Antioquia Sede Bello"
"Carrera 48 # 50 - 10"
"Calle 50, 47, Bello, Ie Jesús De La Buena Esperanza"
"Calle 50 # 47 - 05"
"Calle 54, 47, Niquía"
"Calle 54 # 47 - 10"
"Diagonal 55, 43, Niquía"
"Diagonal 55 # 43 - 05"
"Avenida 42, Niquía"
"Avenida 42 # 49 - 05"
"Avenida 42, Niquía, Hospital Marco Fidel Suarez"
"Avenida 42 # 51 - 10"
"Avenida 42, 62, Niquía"
"Avenida 42 # 62 - 08"
"Avenida 42, 65, Niquía, Casa De Justicia"
"Avenida 42 # 65 - 10"
"Diagonal 65, Niquía, Parque Caño Del Burro"
"Diagonal 65 # 44 - 15"
"Avenida 47b, 61, Niquía"
"Avenida 47b # 61 - 05"
"Avenida 47b, 61, Niquía"
"Avenida 47b # 61 - 05"
"Avenida 47, 59, Niquía"
"Avenida 47 # 59 - 05"
"Avenida 47b, 61, Niquía"
"Avenida 47b # 61 - 05"
"Avenida 47b, 61, Niquía"
"Avenida 47b # 61 - 05"
"Avenida 47b, 65, Niquía"
"Avenida 47b # 65 - 05"
"Diagonal 68, 47a, Niquía"
"Diagonal 68 # 47a - 08"
"Diagonal 67, 44b, Niquía"
