C3-007
"Estación La Palma (Cl 30 - Kr 80a, Medellín)"
"Más horarios: 15:00, 15:30"
"Metrosalud Belén (Cl 27 - Kr 78a, Medellín)"
"Urbanización Tierralta (Cl 21 - Kr 81, Medellín)"
"Parroquia María Madre Admirable (Cl 19b - Kr 82a, Medellín)"
"Br. Altavista Baja (Cl 19 - Kr 82c, Medellín)"
"Br. Aliadas (Kr 83 - Cl 17, Medellín)"
"Urbanización Portón De Galicia (Cl 15 - Kr 81b, Medellín)"
"Urbanización Bernalejas (Cl 15 - Kr 81, Medellín)"
"Urbanización Cedros De La Colina (Dg 79a - Kr 76, Medellín)"
"Unidad Residencial La Guaira (Kr 76 - Cl 5, Medellín)"
"Urbanización Vivalto (Cl 5 - Kr 81, Medellín)"
"Parroquia Loma Bernal (Kr 83 - Cl 5, Medellín)"
"Urbanización La Plaza Living (Cl 3f - Kr 79b, Medellín)"
"Urbanización Aviva Affinity (Kr 84f - Cl 3d, Medellín)"
"Urbanización Arabella (Kr 84b - Cl 3d, Medellín)"
"Parque Loma De Los Bernal (Kr 84b - Cl 4a, Medellín)"
"Colegio Padre Manyanet (Cl 8 - Kr 84f, Medellín)"
"Urbanización Torres De Valbuena (Cl 8 - Kr 84f, Medellín)"
"Urbanización Oasis De Los Bernal (Cl 8 - Kr 84f, Medellín)"
"Br. Aliadas (Kr 83a - Cl 9, Medellín)"
"Br. Aliadas (Kr 83 - Cl 17, Medellín)"
"Br. La Gloria Belén (Cl 19 - Kr 82b, Medellín)"
"Parroquia San Francisco Javier (Cl 19b - Kr 81, Medellín)"
"Br. La Palma (Av 80 - Cl 26, Medellín)"
"Estación La Palma (Cl 30 - Kr 80a, Medellín)"
