C3-006
"Universidad De Medellín (Kr 87 - Cl 30b, Medellín)"
"Más horarios: 15:00, 15:30"
"Br. Las Violetas (Kr 87c - Cl 31a, Medellín)"
"Br. Las Violetas (Kr 89 - Cl 31, Medellín)"
"Br. Las Violetas (Kr 89 - Cl 31b, Medellín)"
"Colegio República De Venezuela (Cl 31b - Kr 89d, Medellín)"
"Br. Las Violetas (Kr 89b - Cl 30c, Medellín)"
"Br. Las Violetas (Cl 30c - Kr 89, Medellín)"
"Br. El Morro (Kr 89 - Cl 30a, Medellín)"
"Br. El Morro (Cl 30 - Kr 89b, Medellín)"
"Br. El Morro (Cl 30 - Kr 88b, Medellín)"
"Br. El Morro (Cl 30a - Kr 89, Medellín)"
"Br. Las Violetas (Cl 30c - Kr 89, Medellín)"
"Br. Las Violetas (Kr 87c - Cl 31a, Medellín)"
"Estación Universidad De Medellín (Kr 87 - Cl 30, Medellín)"
"Universidad De Medellín (Cl 28 - Kr 87, Medellín)"
"Parque Villa Café (Kr 88 - Cl 27, Medellín)"
"Urbanización Villa Café (Kr 89d - Cl 27, Medellín)"
"Urbanización Villa Café (Cl 28 - Kr 89c, Medellín)"
"Urbanización Villa Café (Cl 28 - Kr 89, Medellín)"
"Universidad De Medellín (Cl 28 - Kr 87, Medellín)"
"Universidad De Medellín (Kr 87 - Cl 30b, Medellín)"
