RUTA C7-009
"Autopista Norte, Comfama Copacabana"
"Niquía - Hatillo"
"Autopista Norte, Iglesia San Juan De La Salle"
"Cl. 103 #6-588, El Reodo, Copacabana, Antioquia"
"Autopista Norte, Restaurante Mi Gallo Tuerto"
"Vía Niquía, Vereda El Zarzal"
"Calle 103 & Ruta Nacional 25"
"Vía Niquía, Acceso Sector Pitaya"
"Ruta Nacional 2510, PR 10+0400 sur"
"Vía Niquía, Rymel"
"El Rancherito - Copacabana"
"Vía Niquía, Vda El Noral"
"Autopista Norte, Vereda El Noral"
"Lexus Importaciones, Copacabana, Antioquia"
"Vía Niquía, Ie Normal Superior"
"Mi Arepa Copacabana, Copacabana, Antioquia"
"Vía Niquía, Urb Villa Roca 2"
"Carrera 48 & Carrera 48 59"
"Autopista Norte, Ind Haceb"
"Calle 59 & Calle 59 55"
"Autopista Norte, Sala De Ventas Haceb"
"Bodegas D1, Bello, Copacabana, Antioquia"
"Autopista Norte, Cementerio Jardines De Fé"
"Autopista Norte, 12183"
"Dg. 55 #12-65, Bello, Antioquia"
"Autopista Norte, 15a, Peaje Niquía"
"Ruta Nacional 2510, PR 5+0350 sur"
"Chamos Burguer Gourmet, Navarra, Bello, Antioquia"
"Autopista Norte, Batallón De Ingenieros"
"Diagonal 51 & Diagonal 51 34"
"Diagonal 51, Cc Puerta Del Norte"
"Diagonal 51, 3450"
"Dg. 51 #35 120, Hermosa Provincia, Medellín, Bello, Antioquia"
"Niquía"
"Autopista Norte, 3279"
"Dg. 50A #32-200, Bello, Antioquia"
"Avenida 32, 49a, Subestación Bello"
"Bello-Copacabana #20-605 a 20-373, Bello, Antioquia"
"Autopista Norte, Planta De Tratamiento Bello"
"Autopista Norte, Terminal De Carga"
"Autopista Norte, 12216"
"Ruta Nacional 2510, PR 6+0110 norte"
"Carrera 61, 56, Electrocontrol"
"Ruta Nacional 2510, PR 7+0350 norte"
"Carrera 56a, 56, Haceb"
"Calle 59, Autopista Nte. #42-403, Copacabana, Antioquia"
"Carrera 42, 56, Entrada Copacabana"
"Autopista Norte, Estadero Aquí Pues"
"Cl. 59 #39-2 a 39-782"
"Autopista Norte, Tienda D1"
"Ruta Nacional 2510, PR 9+0540 norte"
"Autopista Norte, Restaurante El Rancherito"
"Niquía - Hatillo"
"Autopista Norte, Restaurante Donde Pascual"
"9GF6+8X, Copacabana, Antioquia"
"Autopista Norte, Comfama Copacabana"
